oid,mjd,fid,ra,dec,isdiffpos,mag_used,err_used
ZTF18aajtltx,60149.34739580005,1,274.3823173,58.4936151,1,18.472889,0.06809172
ZTF18aajtltx,60149.38703700015,2,274.3823274,58.4936071,1,17.810051,0.05887999
ZTF18aajtltx,60149.387500000186,2,274.3822295,58.4936333,1,17.749517,0.07479154
ZTF18aajtltx,60151.32903939998,1,274.3822476,58.4936653,1,18.436728,0.08932344
ZTF18aajtltx,60151.34780090023,1,274.3822887,58.4935871,1,18.44466,0.0776922
ZTF18aajtltx,60151.34971059999,1,274.3822828,58.4936458,1,18.200075,0.1200403
ZTF18aajtltx,60151.37263889983,2,274.3823584,58.4936142,1,17.76249,0.06935869
ZTF18aajtltx,60151.38246530015,2,274.3822886,58.4936296,1,17.627146,0.086100794
ZTF18aajtltx,60151.38293980016,2,274.3822915,58.4936397,1,17.72548,0.09189927
ZTF18aajtltx,60153.26240740018,2,274.382316,58.4936011,1,17.873775,0.08683327
ZTF18aajtltx,60153.26288190018,2,274.3822936,58.493632,1,17.828485,0.06624639
ZTF18aajtltx,60153.26434030011,2,274.3823093,58.4936075,1,17.61348,0.09210689
ZTF18aajtltx,60153.29979170021,1,274.3822828,58.4936122,1,18.475447,0.08425507
ZTF18aajtltx,60153.30026620021,1,274.3822549,58.4936361,1,18.359663,0.09410361
ZTF18aajtltx,60153.3198958002,1,274.3822709,58.493662,1,18.168512,0.12682289
ZTF18aajtltx,60155.30900460016,2,274.3822564,58.4936486,1,17.790186,0.077702835
ZTF18aajtltx,60155.42753469991,1,274.382229,58.4936252,1,18.436438,0.094606884
ZTF18aajtltx,60155.45253469981,1,274.3822269,58.4936357,1,18.451403,0.09269218
ZTF18aajtltx,60156.2255092999,1,274.3824071,58.4936517,1,18.0929,0.14677
ZTF18aajtltx,60156.3457986,2,274.3822949,58.4936045,1,17.589285,0.06929961
ZTF18aajtltx,60158.375,1,274.3822014,58.4936423,1,18.182116,0.14562272
ZTF18aajtltx,60158.38394680014,1,274.3823321,58.4935945,1,18.372532,0.112613186
ZTF18aajtltx,60159.24408560013,2,274.3822833,58.4936303,1,17.74648,0.06729493
ZTF18aajtltx,60159.29671300016,1,274.3822238,58.4936715,1,18.324846,0.07724145
ZTF18aajtltx,60160.26947919978,2,274.3822766,58.4935845,1,17.6581,0.078863
ZTF18aajtltx,60160.26995369978,2,274.382302,58.4936087,1,17.814545,0.0664805
ZTF18aajtltx,60160.32613429986,1,274.3822803,58.4936565,1,18.396196,0.09830869
ZTF18aajtltx,60160.32660879986,1,274.3822815,58.4936356,1,18.177511,0.11521436
ZTF18aajtltx,60161.35002310015,2,274.3822223,58.4936997,1,17.636343,0.102635756
ZTF18aajtltx,60161.38879630016,1,274.3822304,58.4936657,1,18.254702,0.10999522
ZTF18aajtltx,60162.19472219981,1,274.3822947,58.4936178,1,18.59506,0.1269929
ZTF18aajtltx,60162.195196799934,1,274.3821966,58.4936744,1,18.23579,0.12745938
ZTF18aajtltx,60162.24459489994,2,274.3822921,58.4936379,1,17.547428,0.100187436
ZTF18aajtltx,60164.27946759993,2,274.3822645,58.4936539,1,17.620642,0.080003634
ZTF18aajtltx,60164.28087959997,2,274.3823096,58.4936594,1,17.795801,0.076843016
ZTF18aajtltx,60164.281354200095,2,274.3822691,58.4936568,1,17.754688,0.061893422
ZTF18aajtltx,60168.32804400008,2,274.3823185,58.4935869,1,17.828505,0.07184023
ZTF18aajtltx,60169.28052080004,2,274.3823426,58.4936082,1,17.740953,0.06112852
ZTF18aajtltx,60169.28052080004,2,274.3823426,58.4936082,1,17.741,0.061129
ZTF18aajtltx,60170.29193289997,2,274.3823256,58.4936284,1,17.683985,0.07301777
ZTF18aajtltx,60170.32348380005,1,274.3823083,58.4936081,1,18.389915,0.07035522
ZTF18aajtltx,60171.2414119998,2,274.3822331,58.4936163,1,17.825552,0.0758301
ZTF18aajtltx,60171.24342590012,2,274.3822562,58.4936368,1,17.561247,0.120184116
ZTF18aajtltx,60171.28090280015,1,274.3822752,58.493697,1,18.23562,0.114649296
ZTF18aajtltx,60171.33031249978,1,274.3822827,58.4936427,1,18.42852,0.0881597
ZTF18aajtltx,60172.19986109994,2,274.3823148,58.4936071,1,17.709463,0.08180156
ZTF18aajtltx,60172.25811340008,1,274.3823028,58.4936669,1,18.297678,0.0913637
ZTF18aajtltx,60173.21686339984,1,274.3822378,58.4936523,1,18.188116,0.13204017
ZTF18aajtltx,60173.249768500216,2,274.3822805,58.4936017,1,17.67756,0.06955672
ZTF18aajtltx,60173.26146990014,1,274.3822945,58.4936423,1,18.301567,0.07074296
ZTF18aajtltx,60174.24333330011,2,274.3822685,58.493596,1,17.7819,0.06026967
ZTF18aajtltx,60174.352233800106,1,274.3822513,58.4936088,1,18.397373,0.07146147
ZTF18aajtltx,60178.25884260005,2,274.3822573,58.4936378,1,17.708565,0.0717706
ZTF18aajtltx,60179.22333330009,1,274.3822904,58.4936524,1,18.424335,0.08436319
ZTF18aajtltx,60179.24777780008,2,274.3823459,58.4936594,1,17.686047,0.09695004
ZTF18aajtltx,60181.32623839984,1,274.3823289,58.4936736,1,18.397846,0.101276875
ZTF18aajtltx,60182.22276620008,1,274.3822857,58.4936094,1,18.544168,0.09777587
ZTF18aajtltx,60182.24104169989,1,274.3822668,58.4936812,1,18.21398,0.11097572
ZTF18aajtltx,60182.28638890013,2,274.3822905,58.4936408,1,17.642437,0.06908745
ZTF18aajtltx,60182.286863400135,2,274.3822213,58.4936433,1,17.794226,0.06251768
ZTF18aajtltx,60183.198877300136,2,274.3822861,58.4935964,1,17.820753,0.07074402
ZTF18aajtltx,60183.21832180023,1,274.3823349,58.4936518,1,18.38128,0.094195135
ZTF18aajtltx,60184.18604170019,2,274.3822434,58.4936501,1,17.585934,0.06324342
ZTF18aajtltx,60184.18700229982,2,274.3822536,58.4936466,1,17.82338,0.078309
ZTF18aajtltx,60184.19986109994,1,274.382234,58.4936678,1,18.20977,0.14273152
ZTF18aajtltx,60184.21425929992,1,274.3823054,58.4936225,1,18.546099,0.111452766
ZTF18aajtltx,60185.176562500186,1,274.3821947,58.4936437,1,18.39426,0.10032874
ZTF18aajtltx,60185.21501159994,2,274.382257,58.4935999,1,17.783388,0.07672024
ZTF18aajtltx,60186.1832059999,1,274.382251,58.4936591,1,18.104994,0.11896784
ZTF18aajtltx,60186.184155100025,1,274.3821476,58.4935486,1,18.679667,0.14963575
ZTF18aajtltx,60186.24583330005,2,274.3823766,58.493598,1,17.595654,0.07040074
ZTF18aajtltx,60187.16552079981,1,274.3821818,58.4936251,1,18.465178,0.112676136
ZTF18aajtltx,60187.22128470009,2,274.3823566,58.4935875,1,17.746895,0.09176105
ZTF18aajtltx,60191.156770799775,2,274.3822593,58.4936107,1,17.7088,0.065788
ZTF18aajtltx,60191.157245399896,2,274.3822425,58.4936245,1,17.842037,0.060161486
ZTF18aajtltx,60191.2029281999,1,274.3822484,58.4936722,1,18.313015,0.116407745
ZTF18aajtltx,60193.2412963002,1,274.3822564,58.4936424,1,18.443436,0.07326644
ZTF18aajtltx,60193.25869210018,2,274.3822239,58.4936803,1,17.569242,0.118471436
ZTF18aajtltx,60193.25916669984,2,274.3823175,58.4937223,1,17.667833,0.09568414
ZTF18aajtltx,60193.30674770009,2,274.3822486,58.4936268,1,17.720308,0.07691862
ZTF18aajtltx,60193.32758100005,1,274.3822258,58.493633,1,18.46086,0.07640544
ZTF18aajtltx,60193.329490699805,1,274.3823151,58.49367,1,18.185114,0.098626316
ZTF18aajtltx,60195.16167820012,1,274.38228,58.4936649,1,18.357521,0.11515287
ZTF18aajtltx,60195.16265049996,1,274.3821673,58.4936801,1,18.303122,0.10083296
ZTF18aajtltx,60195.17368059978,1,274.3822683,58.4936312,1,18.514736,0.10574366
ZTF18aajtltx,60195.20414349996,2,274.3822633,58.4936513,1,17.763369,0.10770034
ZTF18aajtltx,60195.21924770018,2,274.3823218,58.4936102,1,17.838917,0.07636709
ZTF18aajtltx,60195.22163189994,2,274.3822821,58.4936181,1,17.597834,0.075594835
ZTF18aajtltx,60198.17486110004,2,274.3823137,58.4935968,1,17.847895,0.06573621
ZTF18aajtltx,60198.200625000056,1,274.3823236,58.4936541,1,18.319307,0.096534714
ZTF18aajtltx,60198.21879629977,1,274.3822862,58.4936398,1,18.265339,0.10417862
ZTF18aajtltx,60198.22211810015,1,274.3822632,58.4936361,1,18.484287,0.09299808
ZTF18aajtltx,60198.26130789984,2,274.3822773,58.4936553,1,17.787144,0.059556957
ZTF18aajtltx,60200.18233799981,2,274.3823369,58.4936159,1,17.82388,0.07276139
ZTF18aajtltx,60200.267766200006,1,274.3822656,58.493651,1,18.55093,0.08445312
ZTF18aajtltx,60201.161215300206,2,274.3822786,58.4936668,1,17.734047,0.065958194
ZTF18aajtltx,60201.161215300206,2,274.3822786,58.4936668,1,17.734,0.065958
ZTF18aajtltx,60201.20478009991,1,274.3822463,58.4936652,1,18.295895,0.1160009
ZTF18aajtltx,60201.20807870012,1,274.3823945,58.4936078,1,18.429369,0.0809888
ZTF18aajtltx,60202.16031249985,2,274.3823664,58.4937515,1,17.631208,0.12499518
ZTF18aajtltx,60202.16031249985,2,274.3823664,58.4937515,1,17.6312,0.124995
ZTF18aajtltx,60202.18712959997,1,274.3822173,58.4936176,1,18.405567,0.080006026
ZTF18aajtltx,60203.18107639998,1,274.3822232,58.4936838,1,18.2816,0.100162
ZTF18aajtltx,60203.18248840002,1,274.3821903,58.4936516,1,18.547539,0.11693147
ZTF18aajtltx,60203.19910879992,2,274.3822748,58.4936011,1,17.649607,0.06591294
ZTF18aajtltx,60203.20099540008,2,274.3823043,58.4936156,1,17.80586,0.06781015
ZTF18aajtltx,60204.17844909988,2,274.3822606,58.4936891,1,17.7351,0.096357
ZTF18aajtltx,60204.2219560002,1,274.38229,58.4936387,1,18.4895,0.085199
ZTF18aajtltx,60205.15729170013,1,274.3822958,58.4936122,1,18.528881,0.08933322
ZTF18aajtltx,60205.1822453998,2,274.3822794,58.493652,1,17.7506,0.076177
ZTF18aajtltx,60205.20115739992,2,274.3822538,58.4936563,1,17.609507,0.070368014
ZTF18aajtltx,60206.17997690011,2,274.3823218,58.4936096,1,17.856703,0.05880927
ZTF18aajtltx,60206.24350690004,1,274.3822707,58.4936319,1,18.338312,0.069726266
ZTF18aajtltx,60207.158669000026,2,274.382343,58.4936096,1,17.841967,0.07765363
ZTF18aajtltx,60207.15971060004,2,274.3822768,58.493633,1,17.594616,0.11429736
ZTF18aajtltx,60207.200925900135,1,274.3822517,58.4936359,1,18.291185,0.12418624
ZTF18aajtltx,60207.24010419985,1,274.3822891,58.4935994,1,18.400068,0.07081713
ZTF18aajtltx,60209.14503470017,1,274.3823215,58.4936882,1,18.334352,0.088154316
ZTF18aajtltx,60209.19790509995,2,274.3822384,58.4936582,1,17.832293,0.075515635
ZTF18aajtltx,60211.14495369978,2,274.3822772,58.4936203,1,17.576221,0.09660002
ZTF18aajtltx,60211.1734491,2,274.3822039,58.493648,1,17.772875,0.06869095
ZTF18aajtltx,60211.21682870016,1,274.3821858,58.4937117,1,18.269987,0.13554657
ZTF18aajtltx,60211.21730320016,1,274.3823709,58.4935897,1,18.583857,0.12719727
ZTF18aajtltx,60212.16057869978,2,274.3822675,58.4936357,1,17.660166,0.09451147
ZTF18aajtltx,60212.21819439996,1,274.3822868,58.4936853,1,18.260513,0.08867805
ZTF18aajtltx,60213.141365699936,1,274.3822202,58.4935888,1,18.459337,0.09062014
ZTF18aajtltx,60213.14377309987,1,274.3822593,58.4936657,1,18.232042,0.12354059
ZTF18aajtltx,60213.17708329996,2,274.3822593,58.4936776,1,17.562283,0.11401926
ZTF18aajtltx,60213.17755790008,2,274.3823385,58.4935762,1,17.815031,0.059381608
ZTF18aajtltx,60214.156099500135,1,274.3823379,58.493647,1,18.409475,0.101195574
ZTF18aajtltx,60214.19967589993,2,274.3823763,58.493618,1,17.819714,0.08485952
ZTF18aajtltx,60215.17560190009,1,274.3822815,58.4936747,1,18.180882,0.1311081
ZTF18aajtltx,60215.21322919987,1,274.3823118,58.493594,1,18.37501,0.09556039
ZTF18aajtltx,60215.2410995001,2,274.382169,58.4936419,1,17.803947,0.08193914
ZTF18aajtltx,60215.24157410022,2,274.3823207,58.4935691,1,17.671907,0.07614436
ZTF18aajtltx,60216.208217599895,1,274.3822747,58.4936387,1,18.383322,0.09035836
ZTF18aajtltx,60220.221805599984,1,274.3822433,58.4936984,1,18.2012,0.118788
ZTF18aajtltx,60220.22228009999,1,274.3822523,58.4936677,1,18.342651,0.08237801
ZTF18aajtltx,60220.22427080013,1,274.382169,58.4936563,1,18.325003,0.08965327
ZTF18aajtltx,60222.137303200085,2,274.3823269,58.4936503,1,17.72022,0.0812511
ZTF18aajtltx,60222.154374999925,2,274.3823004,58.4935883,1,17.668886,0.077628784
ZTF18aajtltx,60222.15679399995,2,274.3821726,58.4935817,1,17.76634,0.08391078
ZTF18aajtltx,60222.174872700125,1,274.3822689,58.4936488,1,18.428837,0.08556171
ZTF18aajtltx,60222.17535880022,1,274.3822715,58.4936318,1,18.24309,0.11588058
ZTF18aajtltx,60222.1979398001,1,274.3822178,58.4936283,1,18.4779,0.108072616
ZTF18aajtltx,60224.18209489994,2,274.3823179,58.4936696,1,17.650068,0.07687935
ZTF18aajtltx,60224.18256939994,2,274.3823367,58.4936295,1,17.78279,0.0806751
ZTF18aajtltx,60224.18304400006,2,274.3823188,58.4935903,1,17.8387,0.07227
ZTF18aajtltx,60224.19726849999,1,274.3822543,58.4936319,1,18.453344,0.10221818
ZTF18aajtltx,60224.19821760012,1,274.382306,58.4936619,1,18.24377,0.116862
ZTF18aajtltx,60224.26365739992,1,274.3823915,58.4935759,1,18.581549,0.10291856
ZTF18aajtltx,60226.22111110017,2,274.3822906,58.493584,1,17.693953,0.07078014
ZTF18aajtltx,60227.17959489999,2,274.3822945,58.4936298,1,17.774464,0.05940326
ZTF18aajtltx,60227.1800694,2,274.3822632,58.4936039,1,17.846003,0.07364402
ZTF18aajtltx,60227.21740739979,1,274.3822632,58.493652,1,18.46917,0.11048321
ZTF18aajtltx,60227.21881939983,1,274.38225,58.4935779,1,18.431255,0.11955093
ZTF18aajtltx,60228.15237270016,2,274.3822796,58.4936373,1,17.71877,0.08133813
ZTF18aajtltx,60231.13976849988,2,274.3822396,58.4936724,1,17.640114,0.08384799
ZTF18aajtltx,60231.15383099997,2,274.3823053,58.4936684,1,17.728542,0.08383776
ZTF18aajtltx,60231.154305600096,2,274.3823011,58.4936087,1,17.789751,0.061463546
ZTF18aajtltx,60231.175439800136,1,274.3821774,58.4936503,1,18.186697,0.13088557
ZTF18aajtltx,60231.19914350007,1,274.3821242,58.4936819,1,18.37961,0.07563798
ZTF18aajtltx,60231.20011569979,1,274.3822938,58.4936435,1,18.32722,0.08451264
ZTF18aajtltx,60233.1577198999,2,274.3823117,58.4935983,1,17.881214,0.0728118
ZTF18aajtltx,60233.158194399904,2,274.3822338,58.4936388,1,17.806387,0.06717609
ZTF18aajtltx,60233.15865739994,2,274.3822684,58.4936268,1,17.579357,0.077062905
ZTF18aajtltx,60233.20565970009,1,274.3823431,58.4936642,1,18.255033,0.092514366
ZTF18aajtltx,60233.20565970009,1,274.3823431,58.4936642,1,18.255,0.092514
ZTF18aajtltx,60233.20613430021,1,274.3822164,58.4937132,1,18.41554,0.09616436
ZTF18aajtltx,60235.12123840023,2,274.3822561,58.4936323,1,17.738771,0.08449237
ZTF18aajtltx,60235.1217013998,2,274.3823153,58.4936472,1,17.710047,0.060252365
ZTF18aajtltx,60235.15856479993,1,274.3823169,58.4936141,1,18.410702,0.08569315
ZTF18aajtltx,60235.15953700012,1,274.3822787,58.4936551,1,18.216145,0.10953131
ZTF18aajtltx,60235.17653940013,1,274.3822376,58.4936509,1,18.390154,0.095622845
ZTF18aajtltx,60237.1357522998,1,274.3822144,58.4936545,1,18.171618,0.110535175
ZTF18aajtltx,60237.13724539988,1,274.3823378,58.4936094,1,18.483465,0.09769851
ZTF18aajtltx,60237.15729170013,2,274.3823007,58.4936125,1,17.660583,0.09126053
ZTF18aajtltx,60237.15776620014,2,274.3823415,58.4936581,1,17.7051,0.091256
ZTF18aajtltx,60237.15822920017,2,274.3822626,58.4935982,1,17.585018,0.0641492
ZTF18aajtltx,60237.21805559984,1,274.3823097,58.4936281,1,18.359787,0.08799182
ZTF18aajtltx,60239.110347200185,2,274.3823018,58.4936034,1,17.797743,0.0671117
ZTF18aajtltx,60239.13572920021,2,274.382285,58.4936135,1,17.571898,0.0843105
ZTF18aajtltx,60239.13620370021,2,274.3822902,58.4936338,1,17.666435,0.085331686
ZTF18aajtltx,60239.15710650012,1,274.3822004,58.4936875,1,18.077087,0.11590495
ZTF18aajtltx,60239.15758100012,1,274.3822501,58.4936463,1,18.37806,0.0829245
ZTF18aajtltx,60239.17827549996,1,274.3822352,58.4936542,1,18.280737,0.07975762
ZTF18aajtltx,60242.12219909998,2,274.3822993,58.4936232,1,17.752604,0.07056358
ZTF18aajtltx,60242.12268520007,2,274.3822907,58.4936251,1,17.653248,0.057059336
ZTF18aajtltx,60242.15546299983,1,274.3822526,58.4936457,1,18.249067,0.12186262
ZTF18aajtltx,60242.15546299983,1,274.3822526,58.4936457,1,18.2491,0.121863
ZTF18aajtltx,60242.157349499874,1,274.3822588,58.4936531,1,18.3651,0.110628
ZTF18aajtltx,60242.1578241,1,274.3822914,58.4936106,1,18.320953,0.07560821
ZTF18aajtltx,60242.20790510019,2,274.3824055,58.4936197,1,17.76519,0.08627008
ZTF18aajtltx,60245.119618100114,1,274.3822547,58.4936587,1,18.236048,0.10563719
ZTF18aajtltx,60245.13804400014,1,274.3822237,58.4936407,1,18.40474,0.1177105
ZTF18aajtltx,60245.17531249998,2,274.3822404,58.4936521,1,17.712234,0.08523733
ZTF18aajtltx,60245.20211810013,2,274.3821377,58.4936683,1,17.592182,0.05943007
ZTF18aajtltx,60249.11891200021,1,274.3823334,58.4936204,1,18.349524,0.1046466
ZTF18aajtltx,60249.119386599865,1,274.3821333,58.4936397,1,18.257816,0.114649974
ZTF18aajtltx,60249.15946759982,2,274.3823811,58.4936081,1,17.584763,0.07020296
ZTF18aajtltx,60249.1801967998,2,274.3821385,58.4936472,1,17.86528,0.114808686
ZTF18aajtltx,60250.11712960014,2,274.3822945,58.4936235,1,17.646912,0.06771003
ZTF18aajtltx,60250.19133100007,1,274.382389,58.4936241,1,18.352642,0.08659708
ZTF18aajtltx,60251.11505790008,1,274.3822587,58.4936236,1,18.310946,0.06712545
ZTF18aajtltx,60251.13753469987,1,274.3822858,58.4936983,1,18.303638,0.118056744
ZTF18aajtltx,60251.15662040003,2,274.382277,58.4936377,1,17.786644,0.07104583
ZTF18aajtltx,60251.15756940004,2,274.3822728,58.4935872,1,17.640009,0.07236887
ZTF18aajtltx,60252.172824100126,1,274.3824392,58.4936365,1,18.297613,0.08277154
ZTF18aajtltx,60253.120532399975,1,274.3821874,58.4936748,1,18.208939,0.10568334
ZTF18aajtltx,60253.13606479997,2,274.3822963,58.4935727,1,17.660255,0.06637108
ZTF18aajtltx,60253.13653940009,2,274.3822964,58.4936727,1,17.725594,0.07816628
ZTF18aajtltx,60253.196608799975,1,274.382226,58.4936185,1,18.35293,0.09698056
ZTF18aajtltx,60254.16166670015,1,274.3822476,58.4936381,1,18.2606,0.07401065
ZTF18aajtltx,60255.1560531999,2,274.3822567,58.4935973,1,17.706516,0.0668182
ZTF18aajtltx,60255.1570485998,2,274.3822628,58.4936344,1,17.794008,0.06798873
ZTF18aajtltx,60255.18103010021,1,274.3822589,58.4936397,1,18.328804,0.12021423
ZTF18aajtltx,60255.181504600216,1,274.3822281,58.4936136,1,18.302965,0.09347712
ZTF18aajtltx,60257.158692100085,2,274.3822178,58.4936373,1,17.687153,0.08069443
ZTF18aajtltx,60258.11538190022,2,274.3823302,58.4936071,1,17.738413,0.076257244
ZTF18aajtltx,60258.15244209999,1,274.3823443,58.4936551,1,18.306726,0.11743257
ZTF18aajtltx,60259.1173843001,2,274.382192,58.4936728,1,17.542858,0.07404759
ZTF18aajtltx,60259.117858800106,2,274.3822858,58.4936546,1,17.68141,0.066016845
ZTF18aajtltx,60259.16593750008,1,274.3823497,58.4936264,1,18.351528,0.08198756
ZTF18aajtltx,60259.16641200008,1,274.3822344,58.4936031,1,18.135532,0.106436916
ZTF18aajtltx,60260.1161921001,2,274.3822783,58.4936721,1,17.647697,0.06124492
ZTF18aajtltx,60260.151782399975,1,274.3822455,58.4936374,1,18.359932,0.08730867
ZTF18aajtltx,60262.16035880009,1,274.3822146,58.4936528,1,18.350197,0.07159824
ZTF18aajtltx,60262.16083330009,1,274.3822067,58.4936476,1,18.368708,0.096546955
ZTF18aajtltx,60263.12339119986,2,274.3822776,58.4936135,1,17.626265,0.07059336
ZTF18aajtltx,60268.13945600018,2,274.3823015,58.4936245,1,17.64467,0.08783877
ZTF18aajtltx,60268.13993059984,2,274.3824108,58.4935949,1,17.585209,0.07114625
ZTF18aajtltx,60351.51072920021,2,274.3822798,58.4936414,1,17.952356,0.071488366
ZTF18aajtltx,60351.51168979984,2,274.3822094,58.4936344,1,17.933712,0.061963983
ZTF18aajtltx,60351.5135764,2,274.3822673,58.4936421,1,17.813463,0.09169211
ZTF18aajtltx,60351.533969900105,1,274.3823127,58.4936707,1,18.686657,0.082629204
ZTF18aajtltx,60351.53444440011,1,274.3823259,58.4937314,1,18.53507,0.11516307
ZTF18aajtltx,60351.53538190015,1,274.3822829,58.4936942,1,18.411232,0.12509346
ZTF18aajtltx,60353.494907400105,1,274.3822555,58.4936385,1,18.493542,0.13909338
ZTF18aajtltx,60353.50961809978,1,274.3822751,58.4936225,1,18.547045,0.08506872
ZTF18aajtltx,60353.5458796001,2,274.3822546,58.4936089,1,17.84633,0.07556874
ZTF18aajtltx,60353.5463657002,2,274.3822955,58.4936388,1,17.87605,0.097719915
ZTF18aajtltx,60355.48915510019,2,274.3822887,58.4936032,1,17.764961,0.08244886
ZTF18aajtltx,60355.48961810023,2,274.382408,58.493652,1,17.94312,0.066965505
ZTF18aajtltx,60355.49197919993,2,274.3822786,58.4936156,1,17.840902,0.08599636
ZTF18aajtltx,60355.50847220002,1,274.3823058,58.49369,1,18.385069,0.11695628
ZTF18aajtltx,60355.53174770018,1,274.3823513,58.4936753,1,18.52494,0.09751246
ZTF18aajtltx,60355.5322106001,1,274.382176,58.4936219,1,18.602589,0.095993
ZTF18aajtltx,60363.43106479989,2,274.3822123,58.4937264,1,17.812563,0.12000698
ZTF18aajtltx,60363.48900459986,2,274.3824315,58.4938198,1,17.3829,0.2305998500000009
ZTF18aajtltx,60368.4673843002,1,274.3823343,58.4936941,1,18.20375,0.12907933
ZTF18aajtltx,60368.46832180023,1,274.3823136,58.4936394,1,18.481443,0.10973641
ZTF18aajtltx,60368.46973379981,1,274.3822614,58.4935661,1,18.590172,0.12610336
ZTF18aajtltx,60368.5089699002,2,274.3823581,58.493682,1,17.7137,0.069844
ZTF18aajtltx,60368.50943290023,2,274.3822259,58.4936283,1,17.8081,0.078025
ZTF18aajtltx,60368.50990739977,2,274.3823141,58.4936461,1,17.549437,0.09072299
ZTF18aajtltx,60383.386759299785,1,274.3825419,58.4936026,1,18.60231,0.13684618
ZTF18aajtltx,60383.428090299945,2,274.3824247,58.4935798,1,17.771864,0.06702792
ZTF18aajtltx,60387.49405089999,2,274.3825759,58.4937726,1,17.830107,0.08614525
ZTF18aajtltx,60387.50715279998,2,274.3822625,58.4937085,1,17.491732,0.10451794
ZTF18aajtltx,60389.43030089978,1,274.3822914,58.4936731,1,18.253216,0.1512025
ZTF18aajtltx,60389.4307754999,1,274.3823976,58.4936725,1,18.708132,0.14875624
ZTF18aajtltx,60389.43414349994,1,274.3823361,58.4937266,1,18.397907,0.11448988
ZTF18aajtltx,60389.4908218002,2,274.3823198,58.4936629,1,17.780275,0.08501152
ZTF18aajtltx,60389.4912963002,2,274.3823168,58.4936233,1,17.925257,0.08412389
ZTF18aajtltx,60391.38998840004,1,274.3823319,58.4936593,1,18.439692,0.13524812
ZTF18aajtltx,60391.41052079992,1,274.3823714,58.4935952,1,18.524996,0.12841111
ZTF18aajtltx,60391.46832180023,2,274.3823115,58.4936545,1,17.631668,0.080719575
ZTF18aajtltx,60391.46928239986,2,274.3822466,58.4936268,1,17.799364,0.09048981
